Beta,Mu,Initial_Ratio,MC_Rho,MMCA_Rho
0.98,0.5,0.2,0.66673,
1.0,0.5,0.2,0.6662725,
0.0,0.7,0.2,0.0,3.3373147289161716e-05
0.02,0.7,0.2,0.0,0.00019516351644958602
0.04,0.7,0.2,0.0,0.12866762426488004
0.06,0.7,0.2,0.2995275,0.4170563191794588
0.08,0.7,0.2,0.40851250000000006,0.5622343663790382
0.1,0.7,0.2,0.47102249999999996,
0.12,0.7,0.2,0.507725,
0.14,0.7,0.2,0.5301675,
0.16,0.7,0.2,0.5474875,
0.18,0.7,0.2,0.5576825,
0.2,0.7,0.2,0.5659925,
0.22,0.7,0.2,0.571355,
0.24,0.7,0.2,0.57556,
0.26,0.7,0.2,0.5794775,
0.28,0.7,0.2,0.5812275,
0.3,0.7,0.2,0.5828975,
0.32,0.7,0.2,0.5845325,
0.34,0.7,0.2,0.584345,
0.36,0.7,0.2,0.5860799999999999,
0.38,0.7,0.2,0.5866825,
0.4,0.7,0.2,0.5870599999999999,
0.42,0.7,0.2,0.5871949999999999,
0.44,0.7,0.2,0.587215,
0.46,0.7,0.2,0.5871875,
0.48,0.7,0.2,0.58766,
0.5,0.7,0.2,0.5878325,
0.52,0.7,0.2,0.588515,
0.54,0.7,0.2,0.588545,
0.56,0.7,0.2,0.5881025,
0.58,0.7,0.2,0.5882324999999999,
0.6,0.7,0.2,0.588785,
0.62,0.7,0.2,0.58918,
0.64,0.7,0.2,0.5882725,
0.66,0.7,0.2,0.588685,
0.68,0.7,0.2,0.58817,
0.7000000000000001,0.7,0.2,0.5887775,
0.72,0.7,0.2,0.5873025,
0.74,0.7,0.2,0.5884299999999999,
0.76,0.7,0.2,0.5880525,
0.78,0.7,0.2,0.5881149999999999,
0.8,0.7,0.2,0.5879675,
0.8200000000000001,0.7,0.2,0.5885825,
0.84,0.7,0.2,0.5883449999999999,
0.86,0.7,0.2,0.5879274999999999,
0.88,0.7,0.2,0.58746,
0.9,0.7,0.2,0.5881824999999999,
0.92,0.7,0.2,0.5880925,
0.9400000000000001,0.7,0.2,0.5880025000000001,
0.96,0.7,0.2,0.5880274999999999,
0.98,0.7,0.2,0.5882575,
1.0,0.7,0.2,0.5883625,
0.0,0.9,0.2,0.0,4.999225916335615e-05
0.02,0.9,0.2,0.0,0.00012103700711481532
0.04,0.9,0.2,0.0,0.0006864610382009617
0.06,0.9,0.2,0.156715,0.2518198042163144
0.08,0.9,0.2,0.30149249999999994,0.4377488673379865
0.1,0.9,0.2,0.37510000000000004,
0.12,0.9,0.2,0.42193250000000004,
0.14,0.9,0.2,0.45274250000000005,
0.16,0.9,0.2,0.4732025,
0.18,0.9,0.2,0.4862524999999999,
0.2,0.9,0.2,0.49687,
0.22,0.9,0.2,0.5038275,
0.24,0.9,0.2,0.5096775,
0.26,0.9,0.2,0.51405,
0.28,0.9,0.2,0.5164375,
0.3,0.9,0.2,0.519,
0.32,0.9,0.2,0.5209425,
0.34,0.9,0.2,0.52205,
0.36,0.9,0.2,0.5232125000000001,
0.38,0.9,0.2,0.523865,
0.4,0.9,0.2,0.5244575,
0.42,0.9,0.2,0.524585,
0.44,0.9,0.2,0.5252625000000001,
0.46,0.9,0.2,0.52527,
0.48,0.9,0.2,0.5256400000000001,
0.5,0.9,0.2,0.5256500000000001,
0.52,0.9,0.2,0.52615,
0.54,0.9,0.2,0.5259475,
0.56,0.9,0.2,0.526285,
0.58,0.9,0.2,0.526045,
0.6,0.9,0.2,0.526095,
0.62,0.9,0.2,0.5261575,
0.64,0.9,0.2,0.526225,
0.66,0.9,0.2,0.5264525,
0.68,0.9,0.2,0.5263575,
0.7000000000000001,0.9,0.2,0.5267575,
0.72,0.9,0.2,0.5262525,
0.74,0.9,0.2,0.5261425,
0.76,0.9,0.2,0.5264850000000001,
0.78,0.9,0.2,0.5263899999999999,
0.8,0.9,0.2,0.52632,
0.8200000000000001,0.9,0.2,0.526205,
0.84,0.9,0.2,0.526215,
0.86,0.9,0.2,0.5261175,
0.88,0.9,0.2,0.5264025,
0.9,0.9,0.2,0.5263075,
0.92,0.9,0.2,0.52597,
0.9400000000000001,0.9,0.2,0.52667,
0.96,0.9,0.2,0.5264275,
0.98,0.9,0.2,0.526295,
1.0,0.9,0.2,0.5264875000000001,
